Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group2; 357.386054; 2026-07-03 18:24:13.013935; New Node Array: 92 93 94 96
Group2; 357.386379; 2026-07-03 18:24:13.014260; 
Group2; 366.522131; 2026-07-03 18:24:22.150012; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 375.673587; 2026-07-03 18:24:31.301468; 1015605 | 1015414 | 1018731 || 1018944 | 1016851 | 1016339 || 1018981 | 1018239 | 1019834 || 1017474 | 1019425 | 1016487
Group2; 384.825176; 2026-07-03 18:24:40.453057; 1016923 | 1016720 | 1019942 || 1020499 | 1018174 | 1017507 || 1020479 | 1019412 | 1021181 || 1018934 | 1020893 | 1018138
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 384.885002; 2026-07-03 18:24:40.512883; New Node Array: 97 98 99 29
Group3; 384.885428; 2026-07-03 18:24:40.513309; 
Group3; 394.020715; 2026-07-03 18:24:49.648596; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 403.172306; 2026-07-03 18:24:58.800187; 1018821 | 1021496 | 1021621 || 1836205 | 1799967 | 1775558 || 1024345 | 1022123 | 1019981 || 1022662 | 1024143 | 1021176
Group3; 412.323374; 2026-07-03 18:25:07.951255; 1020360 | 1023083 | 1023132 || 1878986 | 1825334 | 1793087 || 1025907 | 1023367 | 1021659 || 1023882 | 1025437 | 1022283
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 412.383229; 2026-07-03 18:25:08.011110; New Node Array: 88 89 90 91
Group1; 412.383535; 2026-07-03 18:25:08.011416; 
Group1; 421.518875; 2026-07-03 18:25:17.146756; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 430.66992; 2026-07-03 18:25:26.297801; 1028131 | 1022900 | 1024514 || 1023871 | 1027009 | 1026634 || 1023538 | 1027492 | 1027692 || 1024894 | 1024363 | 1024548
Group1; 439.806605; 2026-07-03 18:25:35.434486; 1029221 | 1024116 | 1026025 || 1025418 | 1028640 | 1028229 || 1025138 | 1028925 | 1029045 || 1026276 | 1026207 | 1026856
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 439.866044; 2026-07-03 18:25:35.493925; New Node Array: 92 93 94 96
Group2; 439.866313; 2026-07-03 18:25:35.494194; 
Group2; 449.001934; 2026-07-03 18:25:44.629815; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 458.153684; 2026-07-03 18:25:53.781565; 1028385 | 1027822 | 1030934 || 1031489 | 1029451 | 1029164 || 1031718 | 1030965 | 1032679 || 1030357 | 1032389 | 1029494
Group2; 467.305436; 2026-07-03 18:26:02.933317; 1029683 | 1029528 | 1032904 || 1033213 | 1031092 | 1030789 || 1033194 | 1032540 | 1033950 || 1031864 | 1033565 | 1030784
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 467.365109; 2026-07-03 18:26:02.992990; New Node Array: 97 98 99 29
Group3; 467.365452; 2026-07-03 18:26:02.993333; 
Group3; 476.501297; 2026-07-03 18:26:12.129178; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 485.652514; 2026-07-03 18:26:21.280395; 1031783 | 1034455 | 1034828 || 2249420 | 2125897 | 2027198 || 1037699 | 1035210 | 1032682 || 1035759 | 1037079 | 1033771
Group3; 494.804213; 2026-07-03 18:26:30.432094; 1032926 | 1036094 | 1036350 || 2133826 | 2020278 | 1954645 || 1038907 | 1036495 | 1034669 || 1037009 | 1038686 | 1035195
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 494.864133; 2026-07-03 18:26:30.492014; New Node Array: 88 89 90 91
Group1; 494.864343; 2026-07-03 18:26:30.492224; 
Group1; 504.00035; 2026-07-03 18:26:39.628231; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 513.151937; 2026-07-03 18:26:48.779818; 1041270 | 1035936 | 1037498 || 1036874 | 1040136 | 1039739 || 1036662 | 1040734 | 1040843 || 1038077 | 1037574 | 1037795
Group1; 522.287646; 2026-07-03 18:26:57.915527; 1042447 | 1037212 | 1039039 || 1038303 | 1041324 | 1040970 || 1037885 | 1042025 | 1041925 || 1039270 | 1038955 | 1039278
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 522.347627; 2026-07-03 18:26:57.975508; New Node Array: 92 93 94 96
Group2; 522.347991; 2026-07-03 18:26:57.975872; 
Group2; 531.48349; 2026-07-03 18:27:07.111371; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 540.635031; 2026-07-03 18:27:16.262912; 1041559 | 1041000 | 1044398 || 1044902 | 1042518 | 1041862 || 1044825 | 1043749 | 1045528 || 1043046 | 1045332 | 1042229
Group2; 549.786474; 2026-07-03 18:27:25.414355; 1042434 | 1042303 | 1045618 || 1046088 | 1043786 | 1043275 || 1046206 | 1045327 | 1047141 || 1044991 | 1046746 | 1043487
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 549.846711; 2026-07-03 18:27:25.474592; New Node Array: 97 98 99 29
Group3; 549.847138; 2026-07-03 18:27:25.475019; 
Group3; 558.982498; 2026-07-03 18:27:34.610379; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 568.134009; 2026-07-03 18:27:43.761890; 1044500 | 1047006 | 1047286 || 1931251 | 1838900 | 1783965 || 1050458 | 1047957 | 1045249 || 1048819 | 1050053 | 1046470
Group3; 577.285384; 2026-07-03 18:27:52.913265; 1045979 | 1048756 | 1049392 || 2209565 | 2064817 | 1956734 || 1051710 | 1049499 | 1047574 || 1049970 | 1051548 | 1048166
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 577.345508; 2026-07-03 18:27:52.973389; New Node Array: 88 89 90 91
Group1; 577.345835; 2026-07-03 18:27:52.973716; 
Group1; 586.481204; 2026-07-03 18:28:02.109085; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 595.63307; 2026-07-03 18:28:11.260951; 1054159 | 1048794 | 1050346 || 1049867 | 1052872 | 1052311 || 1049447 | 1053336 | 1053444 || 1050734 | 1050373 | 1050438
Group1; 604.76901; 2026-07-03 18:28:20.396891; 1055291 | 1049968 | 1051558 || 1051099 | 1053826 | 1053450 || 1050460 | 1054176 | 1054180 || 1051639 | 1050998 | 1050888
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 604.828399; 2026-07-03 18:28:20.456280; New Node Array: 92 93 94 96
Group2; 604.828657; 2026-07-03 18:28:20.456538; 
Group2; 613.964492; 2026-07-03 18:28:29.592373; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 623.116266; 2026-07-03 18:28:38.744147; 1051669 | 1051186 | 1054180 || 1054746 | 1052132 | 1051259 || 1054368 | 1053216 | 1054292 || 1052169 | 1053725 | 1050282
Group2; 632.267429; 2026-07-03 18:28:47.895310; 1050839 | 1050283 | 1053219 || 1053880 | 1051192 | 1050283 || 1053452 | 1052209 | 1053543 || 1051349 | 1053071 | 1049774
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 632.328231; 2026-07-03 18:28:47.956112; New Node Array: 97 98 99 29
Group3; 632.328566; 2026-07-03 18:28:47.956447; 
Group3; 641.463714; 2026-07-03 18:28:57.091595; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 650.614438; 2026-07-03 18:29:06.242319; 1048624 | 1051085 | 1051204 || 2239451 | 2109887 | 1997284 || 1053860 | 1051198 | 1049376 || 1051723 | 1053349 | 1049385
Group3; 659.766212; 2026-07-03 18:29:15.394093; 1048762 | 1051172 | 1051370 || 1875541 | 1813204 | 1766048 || 1054021 | 1051487 | 1049532 || 1051974 | 1053555 | 1049473
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 659.825253; 2026-07-03 18:29:15.453134; New Node Array: 88 89 90 91
Group1; 659.825439; 2026-07-03 18:29:15.453320; 
Group1; 668.960775; 2026-07-03 18:29:24.588656; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 678.11244; 2026-07-03 18:29:33.740321; 1054600 | 1049365 | 1051112 || 1050285 | 1052976 | 1052802 || 1049738 | 1053452 | 1053662 || 1050884 | 1050385 | 1050687
Group1; 687.248305; 2026-07-03 18:29:42.876186; 1055410 | 1050129 | 1051862 || 1051149 | 1053933 | 1053725 || 1050674 | 1054215 | 1054421 || 1051672 | 1051055 | 1051210
