Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 275.03847; 2026-07-03 17:12:14.412899; New Node Array: 92 93 94 96
Group2; 275.038589; 2026-07-03 17:12:14.413018; 
Group2; 284.175002; 2026-07-03 17:12:23.549431; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 293.325569; 2026-07-03 17:12:32.699998; 2893262 | 2889865 | 2888220 || 2889162 | 2870754 | 2866976 || 2881901 | 2872583 | 2866807 || 2861612 | 2857711 | 2839879
Group2; 302.477575; 2026-07-03 17:12:41.852004; 2851603 | 2843724 | 2847520 || 2845207 | 2829446 | 2824954 || 2839633 | 2828930 | 2821089 || 2820235 | 2820642 | 2800484
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 302.537582; 2026-07-03 17:12:41.912011; New Node Array: 97 98 99 29
Group3; 302.538075; 2026-07-03 17:12:41.912504; 
Group3; 311.673711; 2026-07-03 17:12:51.048140; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 320.824794; 2026-07-03 17:13:00.199223; 2767035 | 2768532 | 2758477 || 3146058 | 3046524 | 2985680 || 2765511 | 2744261 | 2763314 || 2752745 | 2770963 | 2729877
Group3; 329.975865; 2026-07-03 17:13:09.350294; 2732379 | 2725020 | 2719418 || 2531481 | 2501894 | 2477420 || 2721506 | 2707011 | 2724994 || 2710313 | 2744026 | 2688209
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 330.034913; 2026-07-03 17:13:09.409342; New Node Array: 88 89 90 91
Group1; 330.035028; 2026-07-03 17:13:09.409457; 
Group1; 339.171106; 2026-07-03 17:13:18.545535; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 348.322319; 2026-07-03 17:13:27.696748; 2668742 | 2674751 | 2675802 || 2651735 | 2641843 | 2654853 || 2637262 | 2641624 | 2645052 || 2632351 | 2629031 | 2609423
Group1; 357.473989; 2026-07-03 17:13:36.848418; 2634797 | 2634468 | 2635942 || 2619155 | 2600879 | 2617204 || 2601499 | 2598725 | 2609873 || 2597778 | 2589685 | 2572290
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 357.532941; 2026-07-03 17:13:36.907370; New Node Array: 92 93 94 96
Group2; 357.533181; 2026-07-03 17:13:36.907610; 
Group2; 366.668345; 2026-07-03 17:13:46.042774; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 375.820017; 2026-07-03 17:13:55.194446; 2544804 | 2535886 | 2540051 || 2542505 | 2528572 | 2519115 || 2533339 | 2526596 | 2516450 || 2518523 | 2514419 | 2497017
