Group1; SecondsElapsed; DateTimePC; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 606.203471; 2026-07-03 12:16:50.453433; 1283172 | 1280442 | 1280044 || 1286698 | 1280800 | 1280818 || 1285039 | 1287007 | 1281623 || 1285076 | 1286322 | 1282797 || 1286698 | 1284191 | 1282030
Group1; 617.643014; 2026-07-03 12:17:01.892976; 1282738 | 1280007 | 1279852 || 1286397 | 1280836 | 1281165 || 1285286 | 1287048 | 1281561 || 1285245 | 1286702 | 1283184 || 1287180 | 1284759 | 1282174
Group1; 629.082147; 2026-07-03 12:17:13.332109; 1283082 | 1280094 | 1279906 || 1286651 | 1280442 | 1280813 || 1285218 | 1287077 | 1281557 || 1285245 | 1286567 | 1282778 || 1287188 | 1284348 | 1282145
Group1; 640.52154; 2026-07-03 12:17:24.771502; 1282813 | 1279459 | 1279693 || 1286530 | 1280824 | 1280989 || 1285558 | 1287399 | 1281698 || 1285595 | 1286778 | 1283249 || 1286767 | 1284706 | 1282198
Group1; 651.961747; 2026-07-03 12:17:36.211709; 1283229 | 1279897 | 1280152 || 1287368 | 1280919 | 1281521 || 1286017 | 1287615 | 1282112 || 1285698 | 1286942 | 1283480 || 1287156 | 1284820 | 1282729
Group1; 663.385457; 2026-07-03 12:17:47.635419; 1283536 | 1280038 | 1280138 || 1287905 | 1281425 | 1281958 || 1286331 | 1287973 | 1282354 || 1286004 | 1287188 | 1283514 || 1286827 | 1284894 | 1282717
Group1; 674.824618; 2026-07-03 12:17:59.074580; 1283429 | 1280426 | 1280350 || 1287228 | 1281311 | 1281275 || 1286011 | 1287816 | 1282200 || 1285578 | 1286904 | 1283502 || 1287415 | 1284949 | 1283006
Group1; 686.2648; 2026-07-03 12:18:10.514762; 1283567 | 1280738 | 1280528 || 1287086 | 1281133 | 1281244 || 1285872 | 1287878 | 1281981 || 1285683 | 1287263 | 1283448 || 1287437 | 1284848 | 1282971
Group1; 697.70376; 2026-07-03 12:18:21.953722; 1283417 | 1279976 | 1280498 || 1287164 | 1281362 | 1281587 || 1285598 | 1287541 | 1282065 || 1285921 | 1287055 | 1283715 || 1287046 | 1285155 | 1282829
Group1; SecondsElapsed; DateTimePC; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 697.748905; 2026-07-03 12:18:21.998867; New Node Array: 91 93 29 98 99
Group1; 697.764329; 2026-07-03 12:18:22.014291; 
Group1; 709.172921; 2026-07-03 12:18:33.422883; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 720.612644; 2026-07-03 12:18:44.862606; 1283415 | 1280599 | 1280384 || 1286948 | 1281842 | 1281506 || 1286042 | 1287820 | 1282364 || 1286078 | 1287326 | 1283615 || 1287150 | 1284947 | 1282461
Group1; 732.051421; 2026-07-03 12:18:56.301383; 1283295 | 1280269 | 1280278 || 1286959 | 1281487 | 1281540 || 1286300 | 1288109 | 1282306 || 1285900 | 1287257 | 1283454 || 1287709 | 1284848 | 1282579
Group1; 743.475094; 2026-07-03 12:19:07.725056; 1283424 | 1279911 | 1280151 || 1287105 | 1281026 | 1281444 || 1285909 | 1287964 | 1282280 || 1286188 | 1287281 | 1283659 || 1287846 | 1285014 | 1282808
