Group1; SecondsElapsed; DateTimePC; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group2; 1280.885979; 2026-07-06 14:14:13.267338; 967070 | 967988 | 968298 || 965626 | 16777216 | 968099 || 970451 | 966493 | 964694 || 966091 | 969237 | 968018 || 968424 | 965959 | 966823
Group2; 1292.309923; 2026-07-06 14:14:24.691282; 967155 | 967969 | 968158 || 965396 | 16777216 | 967710 || 970182 | 966334 | 964957 || 966347 | 969535 | 968118 || 968548 | 966060 | 966742
Group2; 1303.749279; 2026-07-06 14:14:36.130638; 967248 | 968167 | 968314 || 965332 | 16777216 | 967588 || 970220 | 966549 | 964772 || 966514 | 969955 | 968273 || 968751 | 966308 | 966801
Group2; 1315.188895; 2026-07-06 14:14:47.570254; 967199 | 968185 | 968440 || 965829 | 16777216 | 967857 || 970573 | 966725 | 965035 || 966810 | 969872 | 968437 || 968887 | 966398 | 966929
Group2; 1326.62843; 2026-07-06 14:14:59.009789; 967336 | 968131 | 968574 || 965840 | 16777216 | 968256 || 970760 | 966834 | 965354 || 966625 | 969840 | 968312 || 968744 | 966341 | 966965
Group2; 1338.05225; 2026-07-06 14:15:10.433609; 967366 | 968650 | 968869 || 966239 | 16777216 | 968171 || 970682 | 966916 | 965178 || 966639 | 969879 | 968367 || 968808 | 966497 | 967092
Group2; 1349.491999; 2026-07-06 14:15:21.873358; 967798 | 968711 | 968859 || 966152 | 16777216 | 968384 || 970830 | 966996 | 965135 || 966665 | 969851 | 968254 || 968903 | 966420 | 967158
Group2; 1360.93132; 2026-07-06 14:15:33.312679; 967594 | 968689 | 969126 || 966169 | 16777216 | 968392 || 970790 | 966994 | 965063 || 966515 | 969713 | 968225 || 968773 | 966357 | 967118
Group2; 1372.370938; 2026-07-06 14:15:44.752297; 967597 | 968716 | 969085 || 966152 | 16777216 | 968144 || 970450 | 966782 | 965083 || 966349 | 969804 | 968408 || 968833 | 966441 | 967117
Group2; 1383.81047; 2026-07-06 14:15:56.191829; 967515 | 968540 | 968827 || 965843 | 16777216 | 968065 || 970730 | 966928 | 965262 || 966811 | 969842 | 968279 || 968911 | 966318 | 967047
Group2; 1395.234201; 2026-07-06 14:16:07.615560; 967298 | 968247 | 968647 || 965968 | 16777216 | 968204 || 970785 | 966927 | 965248 || 966669 | 969825 | 968380 || 968856 | 966289 | 967078
Group3; SecondsElapsed; DateTimePC; N86_NTC1 | N86_NTC2 | N86_TestSB || N87_NTC1 | N87_NTC2 | N87_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB
Group3; 1395.291215; 2026-07-06 14:16:07.672574; New Node Array: 86 87 98
Group3; 1395.29134; 2026-07-06 14:16:07.672699; 
Group3; 1402.138763; 2026-07-06 14:16:14.520122; N86_NTC1 | N86_NTC2 | N86_TestSB || N87_NTC1 | N87_NTC2 | N87_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB
