Group1; SecondsElapsed; DateTimePC; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group2; 800.552971; 2026-07-06 12:26:37.877713; 786370 | 787227 | 787506 || 785316 | 16777216 | 787030 || 789233 | 786198 | 784891 || 786149 | 788633 | 787522 || 787895 | 785905 | 786335
Group2; 811.992127; 2026-07-06 12:26:49.316869; 786914 | 787439 | 787622 || 785402 | 16777216 | 787216 || 789381 | 786301 | 784885 || 786318 | 788872 | 787620 || 788150 | 786006 | 786490
Group2; 823.431629; 2026-07-06 12:27:00.756371; 786966 | 787699 | 787861 || 785606 | 16777216 | 787329 || 789570 | 786479 | 785106 || 786433 | 788924 | 787780 || 788211 | 786119 | 786637
Group2; 834.87115; 2026-07-06 12:27:12.195892; 787081 | 787791 | 788073 || 785685 | 16777216 | 787483 || 789652 | 786759 | 785438 || 786710 | 789253 | 787992 || 788375 | 786342 | 786904
Group2; 846.294733; 2026-07-06 12:27:23.619475; 787191 | 787929 | 788145 || 785927 | 16777216 | 787505 || 789654 | 786759 | 785447 || 786680 | 789368 | 788232 || 788554 | 786672 | 786972
Group2; 857.734701; 2026-07-06 12:27:35.059443; 787456 | 788059 | 788330 || 785976 | 16777216 | 788031 || 790116 | 787118 | 785691 || 786941 | 789334 | 788176 || 788579 | 786706 | 787154
Group2; 869.173953; 2026-07-06 12:27:46.498695; 787747 | 788656 | 788907 || 786309 | 16777216 | 788030 || 790082 | 787124 | 785802 || 787052 | 789485 | 788410 || 788808 | 786861 | 787294
Group2; 880.61361; 2026-07-06 12:27:57.938352; 788066 | 788807 | 789103 || 786566 | 16777216 | 788112 || 790292 | 787211 | 785784 || 787051 | 789580 | 788308 || 788844 | 786813 | 787365
Group2; 892.053167; 2026-07-06 12:28:09.377909; 787715 | 788355 | 788656 || 786454 | 16777216 | 788035 || 790169 | 787032 | 785765 || 787057 | 789453 | 788218 || 788788 | 786737 | 787279
Group2; 903.476893; 2026-07-06 12:28:20.801635; 787769 | 788468 | 788624 || 786158 | 16777216 | 787682 || 789926 | 786778 | 785406 || 786739 | 789342 | 788275 || 788745 | 786717 | 787159
